dataset,subset,model,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,std_acc_class_0,mean_acc_class_1,std_acc_class_1
ArtificialDataset2,all,LogReg,0.883,0.014177446878757837,0.8829190497372605,0.014141017701253344,0.8699999999999999,0.024083189157584617,0.8960000000000001,0.028
ArtificialDataset2,all,SVM-linear,0.876,0.01685229954635273,0.8758922829853013,0.01676126197622017,0.8540000000000001,0.018000000000000016,0.898,0.03280243893371345
ArtificialDataset2,all,SVM-rbf,0.9629999999999999,0.016763054614240203,0.9629899299971669,0.016762518047764872,0.9519999999999997,0.02227105745132009,0.974,0.0200997512422418
ArtificialDataset2,all,RandomForest,0.9209999999999999,0.018681541692269387,0.9208733053005606,0.01873987330007085,0.9219999999999999,0.046,0.9199999999999999,0.03577708763999663
ArtificialDataset2,all,KNN,0.9390000000000001,0.015132745950421522,0.9389513120599895,0.015142500559931988,0.944,0.03072458299147441,0.9339999999999999,0.031048349392520033
ArtificialDataset2,all,NaiveBayes,0.827,0.030675723300355926,0.8261317832077543,0.031064090857982337,0.8400000000000001,0.0632455532033676,0.8140000000000001,0.07213875518748575
ArtificialDataset2,all,DecisionTree,0.826,0.03611094017053556,0.8257519763845822,0.03634113861558054,0.8360000000000001,0.027999999999999997,0.8160000000000001,0.05986651818838307
ArtificialDataset2,all,XGBoost,0.9309999999999998,0.023853720883753104,0.9309248809686098,0.023887919726190757,0.924,0.03199999999999999,0.938,0.042379240200834174
ArtificialDataset2,informative,LogReg,0.883,0.019000000000000017,0.882912389579738,0.019013710049581783,0.874,0.026907248094147445,0.892,0.033704599092705435
ArtificialDataset2,informative,SVM-linear,0.8779999999999999,0.013266499161421611,0.8778784581813144,0.01320134713795435,0.858,0.02441311123146743,0.898,0.028913664589601908
ArtificialDataset2,informative,SVM-rbf,0.9770000000000001,0.020518284528683182,0.976995530688281,0.020521397369235132,0.97,0.02569046515733026,0.984,0.01959591794226544
ArtificialDataset2,informative,RandomForest,0.9339999999999999,0.016248076809271893,0.9339251981027192,0.016303968502979247,0.9339999999999999,0.04103656905736637,0.9339999999999999,0.025377155080899026
ArtificialDataset2,informative,KNN,0.958,0.017776388834631177,0.9579886681313526,0.0177791787143682,0.9640000000000001,0.0233238075793812,0.952,0.02227105745132009
ArtificialDataset2,informative,NaiveBayes,0.8390000000000001,0.02624880949681336,0.8385173026798203,0.026563153773929385,0.844,0.04270831300812526,0.834,0.06452906321960672
ArtificialDataset2,informative,DecisionTree,0.8119999999999999,0.04331281565541542,0.8113987254305819,0.04373578407061812,0.8140000000000001,0.04103656905736638,0.8099999999999999,0.08160882305241265
ArtificialDataset2,informative,XGBoost,0.946,0.015620499351813286,0.945972533323585,0.015630067047574994,0.944,0.024979991993593575,0.9480000000000001,0.02712931993250105
ArtificialDataset2,informative+redundant,LogReg,0.881,0.01813835714721707,0.8808791495061115,0.01818123914774328,0.8700000000000001,0.031304951684997064,0.892,0.033704599092705435
ArtificialDataset2,informative+redundant,SVM-linear,0.877,0.014177446878757837,0.8768799526059607,0.014107157735638204,0.858,0.02441311123146743,0.8960000000000001,0.03072458299147442
ArtificialDataset2,informative+redundant,SVM-rbf,0.9710000000000001,0.015779733838059515,0.9709911373238953,0.01578607511162254,0.962,0.022715633383201095,0.9800000000000001,0.017888543819998333
ArtificialDataset2,informative+redundant,RandomForest,0.924,0.020099751242241753,0.9238914024021574,0.020128372946144342,0.9339999999999999,0.044766058571198766,0.914,0.033526109228480414
ArtificialDataset2,informative+redundant,KNN,0.9540000000000001,0.018000000000000002,0.9539819186252203,0.018013302811424593,0.9559999999999998,0.014966629547095751,0.952,0.03249615361854383
ArtificialDataset2,informative+redundant,NaiveBayes,0.8210000000000001,0.03618010503025107,0.8202576062404499,0.036710797747410435,0.8379999999999999,0.028913664589601915,0.804,0.08428523002282191
ArtificialDataset2,informative+redundant,DecisionTree,0.8119999999999999,0.033999999999999996,0.8115727001821993,0.03393524534189264,0.8,0.04098780306383838,0.8240000000000001,0.06499230723708767
ArtificialDataset2,informative+redundant,XGBoost,0.9369999999999999,0.020024984394500758,0.9369381473949423,0.02006027246527659,0.9359999999999999,0.03773592452822641,0.938,0.03155946767611898
ArtificialDataset2,informative+redundant_nonLinear,LogReg,0.8790000000000001,0.017000000000000015,0.8789178540558329,0.016995058741880408,0.868,0.022271057451320107,0.89,0.03255764119219941
ArtificialDataset2,informative+redundant_nonLinear,SVM-linear,0.876,0.014282856857085711,0.8758559225348492,0.014240495100642986,0.8560000000000001,0.028000000000000004,0.8959999999999999,0.03072458299147442
