dataset,fold,method,k,n_available_features,model,acc_test,gps_test
ArtificialDataset18c,3,f_classif,14,42,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18c,3,f_classif,14,42,KNN,0.59,0.15860869565217392
ArtificialDataset18c,3,f_classif,15,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,f_classif,15,42,KNN,0.64,0.29411764705882354
ArtificialDataset18c,3,f_classif,16,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,16,42,KNN,0.65,0.3453237410071943
ArtificialDataset18c,3,f_classif,17,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,17,42,KNN,0.65,0.3453237410071943
ArtificialDataset18c,3,f_classif,18,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,18,42,KNN,0.62,0.3632432432432433
ArtificialDataset18c,3,f_classif,19,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,f_classif,19,42,KNN,0.66,0.3521939953810624
ArtificialDataset18c,3,f_classif,20,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,f_classif,20,42,KNN,0.66,0.3521939953810624
ArtificialDataset18c,3,f_classif,21,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,21,42,KNN,0.7,0.45652173913043487
ArtificialDataset18c,3,f_classif,22,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,f_classif,22,42,KNN,0.73,0.561122244488978
ArtificialDataset18c,3,f_classif,23,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,f_classif,23,42,KNN,0.67,0.35931614024920305
ArtificialDataset18c,3,f_classif,24,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,f_classif,24,42,KNN,0.67,0.39836734693877557
ArtificialDataset18c,3,f_classif,25,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,f_classif,25,42,KNN,0.66,0.42402464065708423
ArtificialDataset18c,3,f_classif,26,42,SVM-rbf,0.74,0.4589426321709786
ArtificialDataset18c,3,f_classif,26,42,KNN,0.68,0.406113537117904
ArtificialDataset18c,3,f_classif,27,42,SVM-rbf,0.75,0.5038369939137337
ArtificialDataset18c,3,f_classif,27,42,KNN,0.7,0.48579823702252695
ArtificialDataset18c,3,f_classif,28,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,f_classif,28,42,KNN,0.68,0.406113537117904
ArtificialDataset18c,3,f_classif,29,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,f_classif,29,42,KNN,0.7,0.5333333333333333
ArtificialDataset18c,3,f_classif,30,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,30,42,KNN,0.67,0.43176561295296834
ArtificialDataset18c,3,f_classif,31,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,31,42,KNN,0.65,0.30021531836358045
ArtificialDataset18c,3,f_classif,32,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,32,42,KNN,0.68,0.4397528321318229
ArtificialDataset18c,3,f_classif,33,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,33,42,KNN,0.66,0.4526829268292683
ArtificialDataset18c,3,f_classif,34,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,f_classif,34,42,KNN,0.67,0.39836734693877557
ArtificialDataset18c,3,f_classif,35,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,35,42,KNN,0.64,0.43749999999999994
ArtificialDataset18c,3,f_classif,36,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,36,42,KNN,0.68,0.4687499999999999
ArtificialDataset18c,3,f_classif,37,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,f_classif,37,42,KNN,0.69,0.4771449523343925
ArtificialDataset18c,3,f_classif,38,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,f_classif,38,42,KNN,0.68,0.5160142348754448
ArtificialDataset18c,3,f_classif,39,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,f_classif,39,42,KNN,0.68,0.5160142348754448
ArtificialDataset18c,3,f_classif,40,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,f_classif,40,42,KNN,0.69,0.5024424284717376
ArtificialDataset18c,3,f_classif,41,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,f_classif,41,42,KNN,0.68,0.4687499999999999
ArtificialDataset18c,3,f_classif,42,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,f_classif,42,42,KNN,0.69,0.5245610135585685
ArtificialDataset18c,3,mutual_info,1,42,SVM-rbf,0.66,0.18577648766328012
ArtificialDataset18c,3,mutual_info,1,42,KNN,0.57,0.29790890862217134
ArtificialDataset18c,3,mutual_info,2,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,3,mutual_info,2,42,KNN,0.62,0.2310704960835509
ArtificialDataset18c,3,mutual_info,3,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,3,mutual_info,3,42,KNN,0.54,0.243605359317905
ArtificialDataset18c,3,mutual_info,4,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,3,mutual_info,4,42,KNN,0.59,0.3446220536439989
ArtificialDataset18c,3,mutual_info,5,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,3,mutual_info,5,42,KNN,0.58,0.2131782945736434
ArtificialDataset18c,3,mutual_info,6,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,3,mutual_info,6,42,KNN,0.59,0.30865961703343814
ArtificialDataset18c,3,mutual_info,7,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,3,mutual_info,7,42,KNN,0.57,0.25704759017884204
ArtificialDataset18c,3,mutual_info,8,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,3,mutual_info,8,42,KNN,0.56,0.2927669345579793
ArtificialDataset18c,3,mutual_info,9,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,3,mutual_info,9,42,KNN,0.63,0.36982968369829683
ArtificialDataset18c,3,mutual_info,10,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,3,mutual_info,10,42,KNN,0.57,0.29790890862217134
ArtificialDataset18c,3,mutual_info,11,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,3,mutual_info,11,42,KNN,0.59,0.4266413842142688
ArtificialDataset18c,3,mutual_info,12,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,mutual_info,12,42,KNN,0.59,0.3446220536439989
ArtificialDataset18c,3,mutual_info,13,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,3,mutual_info,13,42,KNN,0.6,0.27184466019417475
ArtificialDataset18c,3,mutual_info,14,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,3,mutual_info,14,42,KNN,0.57,0.3330612244897959
ArtificialDataset18c,3,mutual_info,15,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,3,mutual_info,15,42,KNN,0.63,0.36982968369829683
ArtificialDataset18c,3,mutual_info,16,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,3,mutual_info,16,42,KNN,0.69,0.4141331142152835
ArtificialDataset18c,3,mutual_info,17,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,3,mutual_info,17,42,KNN,0.66,0.4526829268292683
ArtificialDataset18c,3,mutual_info,18,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,mutual_info,18,42,KNN,0.61,0.3885890516576715
ArtificialDataset18c,3,mutual_info,19,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,mutual_info,19,42,KNN,0.65,0.41651705565529623
ArtificialDataset18c,3,mutual_info,20,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,mutual_info,20,42,KNN,0.65,0.46982055464926586
ArtificialDataset18c,3,mutual_info,21,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,mutual_info,21,42,KNN,0.63,0.4547368421052632
ArtificialDataset18c,3,mutual_info,22,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,mutual_info,22,42,KNN,0.67,0.48569434752267965
ArtificialDataset18c,3,mutual_info,23,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,3,mutual_info,23,42,KNN,0.67,0.4606001463771652
ArtificialDataset18c,3,mutual_info,24,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,mutual_info,24,42,KNN,0.69,0.544020464719676
ArtificialDataset18c,3,mutual_info,25,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,mutual_info,25,42,KNN,0.68,0.5354397950469684
ArtificialDataset18c,3,mutual_info,26,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,mutual_info,26,42,KNN,0.68,0.5160142348754448
ArtificialDataset18c,3,mutual_info,27,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,mutual_info,27,42,KNN,0.72,0.5882352941176471
ArtificialDataset18c,3,mutual_info,28,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,mutual_info,28,42,KNN,0.73,0.5976729944886712
ArtificialDataset18c,3,mutual_info,29,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,mutual_info,29,42,KNN,0.73,0.5805490529899978
ArtificialDataset18c,3,mutual_info,30,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,mutual_info,30,42,KNN,0.72,0.5516014234875445
ArtificialDataset18c,3,mutual_info,31,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,mutual_info,31,42,KNN,0.69,0.5024424284717376
ArtificialDataset18c,3,mutual_info,32,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,mutual_info,32,42,KNN,0.68,0.493953488372093
ArtificialDataset18c,3,mutual_info,33,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,mutual_info,33,42,KNN,0.67,0.4606001463771652
ArtificialDataset18c,3,mutual_info,34,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,mutual_info,34,42,KNN,0.64,0.40923076923076923
ArtificialDataset18c,3,mutual_info,35,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,mutual_info,35,42,KNN,0.69,0.5245610135585685
ArtificialDataset18c,3,mutual_info,36,42,SVM-rbf,0.74,0.4589426321709786
ArtificialDataset18c,3,mutual_info,36,42,KNN,0.68,0.5160142348754448
ArtificialDataset18c,3,mutual_info,37,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,mutual_info,37,42,KNN,0.68,0.5160142348754448
ArtificialDataset18c,3,mutual_info,38,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,mutual_info,38,42,KNN,0.67,0.48569434752267965
ArtificialDataset18c,3,mutual_info,39,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,mutual_info,39,42,KNN,0.68,0.493953488372093
ArtificialDataset18c,3,mutual_info,40,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,mutual_info,40,42,KNN,0.69,0.5245610135585685
ArtificialDataset18c,3,mutual_info,41,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,mutual_info,41,42,KNN,0.67,0.5076820307281229
ArtificialDataset18c,3,mutual_info,42,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,mutual_info,42,42,KNN,0.69,0.5245610135585685
ArtificialDataset18c,3,relief,1,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,3,relief,1,42,KNN,0.65,0.3453237410071943
ArtificialDataset18c,3,relief,2,42,SVM-rbf,0.67,0.25780463242698887
ArtificialDataset18c,3,relief,2,42,KNN,0.61,0.4161963190184049
ArtificialDataset18c,3,relief,3,42,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18c,3,relief,3,42,KNN,0.67,0.48569434752267965
ArtificialDataset18c,3,relief,4,42,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18c,3,relief,4,42,KNN,0.69,0.4771449523343925
ArtificialDataset18c,3,relief,5,42,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18c,3,relief,5,42,KNN,0.63,0.33228301346319106
ArtificialDataset18c,3,relief,6,42,SVM-rbf,0.69,0.3743784732377889
ArtificialDataset18c,3,relief,6,42,KNN,0.64,0.338691159586682
ArtificialDataset18c,3,relief,7,42,SVM-rbf,0.68,0.2638700947225981
ArtificialDataset18c,3,relief,7,42,KNN,0.68,0.406113537117904
ArtificialDataset18c,3,relief,8,42,SVM-rbf,0.67,0.1904064445258147
ArtificialDataset18c,3,relief,8,42,KNN,0.64,0.338691159586682
ArtificialDataset18c,3,relief,9,42,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18c,3,relief,9,42,KNN,0.71,0.4947239263803681
ArtificialDataset18c,3,relief,10,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,relief,10,42,KNN,0.66,0.42402464065708423
ArtificialDataset18c,3,relief,11,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,relief,11,42,KNN,0.69,0.5024424284717376
ArtificialDataset18c,3,relief,12,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,relief,12,42,KNN,0.64,0.4621848739495799
ArtificialDataset18c,3,relief,13,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,3,relief,13,42,KNN,0.65,0.41651705565529623
ArtificialDataset18c,3,relief,14,42,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18c,3,relief,14,42,KNN,0.65,0.3836358710376593
ArtificialDataset18c,3,relief,15,42,SVM-rbf,0.69,0.3271469015413652
ArtificialDataset18c,3,relief,15,42,KNN,0.62,0.4231145935357492
ArtificialDataset18c,3,relief,16,42,SVM-rbf,0.69,0.3271469015413652
ArtificialDataset18c,3,relief,16,42,KNN,0.62,0.3632432432432433
ArtificialDataset18c,3,relief,17,42,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18c,3,relief,17,42,KNN,0.63,0.33228301346319106
ArtificialDataset18c,3,relief,18,42,SVM-rbf,0.71,0.3906481207457828
ArtificialDataset18c,3,relief,18,42,KNN,0.66,0.4526829268292683
ArtificialDataset18c,3,relief,19,42,SVM-rbf,0.69,0.3271469015413652
ArtificialDataset18c,3,relief,19,42,KNN,0.62,0.3632432432432433
ArtificialDataset18c,3,relief,20,42,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18c,3,relief,20,42,KNN,0.59,0.2667474992421946
ArtificialDataset18c,3,relief,21,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,relief,21,42,KNN,0.6,0.38208032955715754
ArtificialDataset18c,3,relief,22,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,22,42,KNN,0.65,0.3836358710376593
ArtificialDataset18c,3,relief,23,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,23,42,KNN,0.63,0.33228301346319106
ArtificialDataset18c,3,relief,24,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,24,42,KNN,0.63,0.33228301346319106
ArtificialDataset18c,3,relief,25,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,3,relief,25,42,KNN,0.68,0.493953488372093
ArtificialDataset18c,3,relief,26,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,3,relief,26,42,KNN,0.72,0.5710638297872341
ArtificialDataset18c,3,relief,27,42,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18c,3,relief,27,42,KNN,0.68,0.5160142348754448
ArtificialDataset18c,3,relief,28,42,SVM-rbf,0.72,0.39928486293206195
ArtificialDataset18c,3,relief,28,42,KNN,0.75,0.6322808393802707
ArtificialDataset18c,3,relief,29,42,SVM-rbf,0.73,0.44928751047778703
ArtificialDataset18c,3,relief,29,42,KNN,0.75,0.6575342465753425
ArtificialDataset18c,3,relief,30,42,SVM-rbf,0.74,0.4589426321709786
ArtificialDataset18c,3,relief,30,42,KNN,0.73,0.6263507109004739
ArtificialDataset18c,3,relief,31,42,SVM-rbf,0.74,0.4589426321709786
ArtificialDataset18c,3,relief,31,42,KNN,0.69,0.5612307692307693
ArtificialDataset18c,3,relief,32,42,SVM-rbf,0.74,0.4589426321709786
ArtificialDataset18c,3,relief,32,42,KNN,0.7,0.5528109028960818
ArtificialDataset18c,3,relief,33,42,SVM-rbf,0.74,0.4589426321709786
ArtificialDataset18c,3,relief,33,42,KNN,0.7,0.5333333333333333
ArtificialDataset18c,3,relief,34,42,SVM-rbf,0.74,0.4589426321709786
ArtificialDataset18c,3,relief,34,42,KNN,0.71,0.5423427428317403
ArtificialDataset18c,3,relief,35,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,35,42,KNN,0.72,0.5294117647058824
ArtificialDataset18c,3,relief,36,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,36,42,KNN,0.73,0.561122244488978
ArtificialDataset18c,3,relief,37,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,37,42,KNN,0.73,0.5389473684210526
ArtificialDataset18c,3,relief,38,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,38,42,KNN,0.7,0.5333333333333333
ArtificialDataset18c,3,relief,39,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,39,42,KNN,0.7,0.5333333333333333
ArtificialDataset18c,3,relief,40,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,40,42,KNN,0.7,0.5528109028960818
ArtificialDataset18c,3,relief,41,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,41,42,KNN,0.68,0.5354397950469684
ArtificialDataset18c,3,relief,42,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,relief,42,42,KNN,0.69,0.5245610135585685
ArtificialDataset18c,3,rf,1,42,SVM-rbf,0.68,0.2638700947225981
ArtificialDataset18c,3,rf,1,42,KNN,0.68,0.406113537117904
ArtificialDataset18c,3,rf,2,42,SVM-rbf,0.68,0.2638700947225981
ArtificialDataset18c,3,rf,2,42,KNN,0.6,0.38208032955715754
ArtificialDataset18c,3,rf,3,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,rf,3,42,KNN,0.65,0.4916201117318436
ArtificialDataset18c,3,rf,4,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,3,rf,4,42,KNN,0.68,0.5679110405083398
ArtificialDataset18c,3,rf,5,42,SVM-rbf,0.68,0.32
ArtificialDataset18c,3,rf,5,42,KNN,0.65,0.5108578800258009
ArtificialDataset18c,3,rf,6,42,SVM-rbf,0.69,0.3271469015413652
ArtificialDataset18c,3,rf,6,42,KNN,0.64,0.4621848739495799
ArtificialDataset18c,3,rf,7,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,rf,7,42,KNN,0.61,0.4161963190184049
ArtificialDataset18c,3,rf,8,42,SVM-rbf,0.73,0.48389630793401417
ArtificialDataset18c,3,rf,8,42,KNN,0.67,0.43176561295296834
ArtificialDataset18c,3,rf,9,42,SVM-rbf,0.73,0.48389630793401417
ArtificialDataset18c,3,rf,9,42,KNN,0.69,0.4771449523343925
ArtificialDataset18c,3,rf,10,42,SVM-rbf,0.71,0.3906481207457828
ArtificialDataset18c,3,rf,10,42,KNN,0.71,0.5942857142857142
ArtificialDataset18c,3,rf,11,42,SVM-rbf,0.7,0.4224422442244224
ArtificialDataset18c,3,rf,11,42,KNN,0.68,0.5160142348754448
ArtificialDataset18c,3,rf,12,42,SVM-rbf,0.74,0.4589426321709786
ArtificialDataset18c,3,rf,12,42,KNN,0.65,0.41651705565529623
ArtificialDataset18c,3,rf,13,42,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18c,3,rf,13,42,KNN,0.61,0.35685320356853206
ArtificialDataset18c,3,rf,14,42,SVM-rbf,0.74,0.4589426321709786
ArtificialDataset18c,3,rf,14,42,KNN,0.64,0.4621848739495799
ArtificialDataset18c,3,rf,15,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,rf,15,42,KNN,0.69,0.5024424284717376
ArtificialDataset18c,3,rf,16,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,rf,16,42,KNN,0.69,0.5024424284717376
ArtificialDataset18c,3,rf,17,42,SVM-rbf,0.72,0.39928486293206195
ArtificialDataset18c,3,rf,17,42,KNN,0.71,0.4947239263803681
ArtificialDataset18c,3,rf,18,42,SVM-rbf,0.71,0.43105830339872897
ArtificialDataset18c,3,rf,18,42,KNN,0.62,0.4474671669793621
ArtificialDataset18c,3,rf,19,42,SVM-rbf,0.72,0.43999999999999995
ArtificialDataset18c,3,rf,19,42,KNN,0.66,0.4776536312849162
ArtificialDataset18c,3,rf,20,42,SVM-rbf,0.71,0.3906481207457828
ArtificialDataset18c,3,rf,20,42,KNN,0.66,0.4526829268292683
ArtificialDataset18c,3,rf,21,42,SVM-rbf,0.71,0.3906481207457828
ArtificialDataset18c,3,rf,21,42,KNN,0.69,0.5612307692307693
ArtificialDataset18c,3,rf,22,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,22,42,KNN,0.7,0.5853080568720379
ArtificialDataset18c,3,rf,23,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,rf,23,42,KNN,0.69,0.5024424284717376
ArtificialDataset18c,3,rf,24,42,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18c,3,rf,24,42,KNN,0.7,0.5333333333333333
ArtificialDataset18c,3,rf,25,42,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18c,3,rf,25,42,KNN,0.64,0.43749999999999994
ArtificialDataset18c,3,rf,26,42,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18c,3,rf,26,42,KNN,0.63,0.4021543985637343
ArtificialDataset18c,3,rf,27,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,27,42,KNN,0.68,0.5526315789473685
ArtificialDataset18c,3,rf,28,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,28,42,KNN,0.7,0.5700245700245701
ArtificialDataset18c,3,rf,29,42,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18c,3,rf,29,42,KNN,0.66,0.4776536312849162
ArtificialDataset18c,3,rf,30,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,30,42,KNN,0.65,0.46982055464926586
ArtificialDataset18c,3,rf,31,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,31,42,KNN,0.67,0.5076820307281229
ArtificialDataset18c,3,rf,32,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,rf,32,42,KNN,0.66,0.4776536312849162
ArtificialDataset18c,3,rf,33,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,33,42,KNN,0.66,0.4995539696699375
ArtificialDataset18c,3,rf,34,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,34,42,KNN,0.66,0.5512
ArtificialDataset18c,3,rf,35,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,35,42,KNN,0.62,0.46889089269612266
ArtificialDataset18c,3,rf,36,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,36,42,KNN,0.66,0.4526829268292683
ArtificialDataset18c,3,rf,37,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,37,42,KNN,0.65,0.44498658209319353
ArtificialDataset18c,3,rf,38,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,38,42,KNN,0.62,0.4231145935357492
ArtificialDataset18c,3,rf,39,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,rf,39,42,KNN,0.64,0.43749999999999994
ArtificialDataset18c,3,rf,40,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,rf,40,42,KNN,0.7,0.5333333333333333
ArtificialDataset18c,3,rf,41,42,SVM-rbf,0.73,0.408285800060042
ArtificialDataset18c,3,rf,41,42,KNN,0.7,0.5111731843575419
ArtificialDataset18c,3,rf,42,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,rf,42,42,KNN,0.69,0.5245610135585685
ArtificialDataset18c,4,f_classif,1,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,4,f_classif,1,42,KNN,0.55,0.32210353327855384
ArtificialDataset18c,4,f_classif,2,42,SVM-rbf,0.66,0.3065512978986403
ArtificialDataset18c,4,f_classif,2,42,KNN,0.62,0.4474671669793621
ArtificialDataset18c,4,f_classif,3,42,SVM-rbf,0.65,0.18136020151133503
ArtificialDataset18c,4,f_classif,3,42,KNN,0.66,0.5188679245283018
ArtificialDataset18c,4,f_classif,4,42,SVM-rbf,0.65,0.24643921828420004
ArtificialDataset18c,4,f_classif,4,42,KNN,0.64,0.5030198446937015
ArtificialDataset18c,4,f_classif,5,42,SVM-rbf,0.65,0.3002153183635805
ArtificialDataset18c,4,f_classif,5,42,KNN,0.68,0.5160142348754448
ArtificialDataset18c,4,f_classif,6,42,SVM-rbf,0.66,0.3521939953810624
ArtificialDataset18c,4,f_classif,6,42,KNN,0.62,0.4231145935357493
ArtificialDataset18c,4,f_classif,7,42,SVM-rbf,0.66,0.3908794788273617
ArtificialDataset18c,4,f_classif,7,42,KNN,0.61,0.4161963190184049
ArtificialDataset18c,4,f_classif,8,42,SVM-rbf,0.67,0.3983673469387755
ArtificialDataset18c,4,f_classif,8,42,KNN,0.59,0.375741935483871
ArtificialDataset18c,4,f_classif,9,42,SVM-rbf,0.66,0.3065512978986403
ArtificialDataset18c,4,f_classif,9,42,KNN,0.66,0.4995539696699376
ArtificialDataset18c,4,f_classif,10,42,SVM-rbf,0.65,0.3002153183635805
ArtificialDataset18c,4,f_classif,10,42,KNN,0.63,0.43021266194084584
ArtificialDataset18c,4,f_classif,11,42,SVM-rbf,0.65,0.3002153183635805
ArtificialDataset18c,4,f_classif,11,42,KNN,0.62,0.36324324324324325
ArtificialDataset18c,4,f_classif,12,42,SVM-rbf,0.65,0.24643921828420004
ArtificialDataset18c,4,f_classif,12,42,KNN,0.66,0.4776536312849162
ArtificialDataset18c,4,f_classif,13,42,SVM-rbf,0.67,0.35931614024920316
ArtificialDataset18c,4,f_classif,13,42,KNN,0.67,0.5270588235294118
ArtificialDataset18c,4,f_classif,14,42,SVM-rbf,0.66,0.3065512978986403
ArtificialDataset18c,4,f_classif,14,42,KNN,0.64,0.48387096774193544
ArtificialDataset18c,4,f_classif,15,42,SVM-rbf,0.66,0.3065512978986403
ArtificialDataset18c,4,f_classif,15,42,KNN,0.65,0.469820554649266
ArtificialDataset18c,4,f_classif,16,42,SVM-rbf,0.66,0.3065512978986403
ArtificialDataset18c,4,f_classif,16,42,KNN,0.65,0.5279103548454036
ArtificialDataset18c,4,f_classif,17,42,SVM-rbf,0.68,0.36670547147846333
ArtificialDataset18c,4,f_classif,17,42,KNN,0.7,0.5528109028960818
ArtificialDataset18c,4,f_classif,18,42,SVM-rbf,0.67,0.35931614024920316
ArtificialDataset18c,4,f_classif,18,42,KNN,0.73,0.561122244488978
ArtificialDataset18c,4,f_classif,19,42,SVM-rbf,0.66,0.3065512978986403
ArtificialDataset18c,4,f_classif,19,42,KNN,0.73,0.5805490529899979
ArtificialDataset18c,4,f_classif,20,42,SVM-rbf,0.68,0.406113537117904
