feature,kDN_importances,kDN_importances_norm,count_vars,kDN_removed_count,kDN_fixed_count,fold,model
Word_freq_telnet,-0.04774333877107123,-0.04774333877107123,1.0,1.0,0.0,5,SVM-rbf
Word_freq_will,-0.01876019575856447,-0.0014430919814280361,13.0,1.0,0.0,5,SVM-rbf
Word_freq_you,-0.001957585644371984,-0.00010303082338799916,19.0,1.0,0.0,5,SVM-rbf
Word_freq_your,-0.013539967373572631,-0.003384991843393158,4.0,1.0,0.0,5,SVM-rbf
Capital_run_length_average,0.11542017949415276,0.002509134336829408,46.0,1.0,1.0,1,KNN
Capital_run_length_longest,-0.03339679086211589,-0.001518035948277995,22.0,1.0,0.0,1,KNN
Capital_run_length_total,0.01740549360892027,0.0014504578007433558,12.0,1.0,0.0,1,KNN
Char_freq1,-0.022355180853956963,-0.0027943976067446204,8.0,1.0,0.0,1,KNN
Char_freq2,-0.02904541745988576,-0.0029045417459885757,10.0,1.0,0.0,1,KNN
Char_freq3,-0.2225183573565407,-0.007178011527630345,31.0,1.0,0.0,1,KNN
Char_freq4,0.3819961925482729,0.00812757856485687,47.0,1.0,6.0,1,KNN
Char_freq5,15.503780255643187,0.019825805953507913,782.0,0.0,197.0,1,KNN
Char_freq6,0.11607288550448744,0.0010181832061797143,114.0,1.0,2.0,1,KNN
Word_freq_000,0.3079684525428337,0.006552520266868802,47.0,1.0,5.0,1,KNN
Word_freq_1999,-0.037367419091650755,-0.007473483818330151,5.0,1.0,0.0,1,KNN
Word_freq_3d,-0.010497688332880117,-0.0013122110416100147,8.0,1.0,0.0,1,KNN
Word_freq_415,,,,,,1,KNN
Word_freq_650,-0.09219472395974981,-0.04609736197987491,2.0,1.0,0.0,1,KNN
Word_freq_85,0.08349197715528975,0.001464771529040171,57.0,1.0,3.0,1,KNN
Word_freq_857,-0.012673375033995127,-0.0007920859396246954,16.0,1.0,0.0,1,KNN
Word_freq_address,3.0801740549360876,0.004702555809062729,655.0,0.0,70.0,1,KNN
Word_freq_addresses,-0.06026652162088661,-0.006026652162088661,10.0,1.0,0.0,1,KNN
Word_freq_all,-0.06162632580908342,-0.004740486600698725,13.0,1.0,0.0,1,KNN
Word_freq_business,4.6145227087299485,0.006939131892826991,665.0,0.0,90.0,1,KNN
Word_freq_conference,0.29306499864019575,0.010105689608282613,29.0,1.0,1.0,1,KNN
Word_freq_credit,2.904922491161273,0.004475997675132932,649.0,0.0,79.0,1,KNN
Word_freq_cs,0.13396790862115843,0.001886871952410682,71.0,1.0,2.0,1,KNN
Word_freq_data,-0.03698667391895569,-0.0007705557066449101,48.0,1.0,0.0,1,KNN
Word_freq_direct,0.041773184661408835,0.0034810987217840698,12.0,1.0,0.0,1,KNN
Word_freq_edu,0.03241773184661409,0.0015437015165054328,21.0,1.0,0.0,1,KNN
Word_freq_email,-0.04514549904813708,-0.0021497856689589086,21.0,1.0,0.0,1,KNN
Word_freq_font,0.24530867555072067,0.003504409650724581,70.0,1.0,4.0,1,KNN
Word_freq_free,-0.002012510198531464,-8.750044341441148e-05,23.0,1.0,1.0,1,KNN
Word_freq_george,0.0013598041881969225,3.2376290195164824e-05,42.0,1.0,2.0,1,KNN
Word_freq_hp,0.051618166983954106,0.0018435059637126466,28.0,1.0,1.0,1,KNN
Word_freq_hpl,0.03655153657873264,0.0007166967956614243,51.0,1.0,2.0,1,KNN
Word_freq_internet,-0.020070709817786248,-0.010035354908893124,2.0,1.0,0.0,1,KNN
Word_freq_lab,-0.010497688332880006,-0.0006561055208050004,16.0,1.0,0.0,1,KNN
Word_freq_labs,-0.01626325809083498,-0.0013552715075695818,12.0,1.0,0.0,1,KNN
Word_freq_mail,0.07816154473755774,0.0019540386184389432,40.0,1.0,2.0,1,KNN
Word_freq_make,-0.008865923307043916,-0.0006332802362174225,14.0,1.0,0.0,1,KNN
Word_freq_meeting,0.21751427794397613,0.003954805053526839,55.0,1.0,4.0,1,KNN
Word_freq_money,0.15621430514005982,0.0031880470436746904,49.0,1.0,3.0,1,KNN
Word_freq_order,0.07266793581724232,0.002691405030268234,27.0,1.0,1.0,1,KNN
Word_freq_original,0.09910252923579019,0.0021544028094736996,46.0,1.0,1.0,1,KNN
Word_freq_our,0.01784063094914326,0.0005406251802770685,33.0,1.0,1.0,1,KNN
Word_freq_over,-0.005602393255371263,-0.0007002991569214079,8.0,1.0,0.0,1,KNN
Word_freq_parts,-0.09050856676638563,-0.010056507418487293,9.0,1.0,0.0,1,KNN
Word_freq_people,-0.08610280119662761,-0.0047834889553682,18.0,1.0,0.0,1,KNN
Word_freq_pm,-0.09670927386456349,-0.00311965399563108,31.0,1.0,0.0,1,KNN
Word_freq_project,0.6950231166711962,0.0011820121031823065,588.0,0.0,10.0,1,KNN
Word_freq_re,0.02719608376393806,0.0012361856256335483,22.0,1.0,0.0,1,KNN
Word_freq_receive,0.022355180853957046,0.0010161445842707748,22.0,1.0,1.0,1,KNN
Word_freq_remove,0.6234430242045148,0.007793037802556435,80.0,1.0,13.0,1,KNN
Word_freq_report,-0.020233886320369876,-0.020233886320369876,1.0,1.0,0.0,1,KNN
Word_freq_table,-0.03546369322817486,-0.00017132218950809112,207.0,1.0,0.0,1,KNN
Word_freq_technology,0.07680174054936095,0.0026483358810124465,29.0,1.0,0.0,1,KNN
Word_freq_telnet,-0.015719336415556118,-0.015719336415556118,1.0,1.0,0.0,1,KNN
Word_freq_will,-0.04171879249388091,-0.006953132082313486,6.0,1.0,0.0,1,KNN
Word_freq_you,0.03916236062007064,0.0023036682717688614,17.0,1.0,1.0,1,KNN
Word_freq_your,0.14843622518357366,0.003226874460512471,46.0,1.0,3.0,1,KNN
Capital_run_length_average,0.1676910524884417,0.0035678947337966322,47.0,1.0,2.0,2,KNN
Capital_run_length_longest,-0.012782159369050833,-0.001420239929894537,9.0,1.0,0.0,2,KNN
Capital_run_length_total,0.01528419907533321,0.0009552624422083256,16.0,1.0,0.0,2,KNN
Char_freq1,-0.011803100353549034,-0.0029507750883872585,4.0,1.0,0.0,2,KNN
Char_freq2,0.11400598313842794,0.007600398875895196,15.0,1.0,1.0,2,KNN
Char_freq3,-0.2367147130813165,-0.0008454096895761303,280.0,0.0,0.0,2,KNN
Char_freq4,0.23992385096546098,0.006664551415707249,36.0,1.0,3.0,2,KNN
Char_freq5,0.6522708729942889,0.0059297352090389895,110.0,1.0,10.0,2,KNN
Char_freq6,0.15006799020940984,0.0017655057671695275,85.0,1.0,4.0,2,KNN
Word_freq_000,8.010497688332874,0.01079581898697153,742.0,0.0,176.0,2,KNN
Word_freq_1999,0.005928746260538437,0.00013174991690085414,45.0,1.0,1.0,2,KNN
Word_freq_3d,-0.08322001631765022,-0.002774000543921674,30.0,1.0,0.0,2,KNN
Word_freq_415,,,,,,2,KNN
Word_freq_650,0.12303508294805532,0.002197055052643845,56.0,1.0,1.0,2,KNN
Word_freq_85,0.005493608920315446,0.00024970949637797483,22.0,1.0,0.0,2,KNN
Word_freq_857,0.07848789774272555,0.00029286529008479685,268.0,0.0,0.0,2,KNN
Word_freq_address,-0.012183845526244241,-0.0030459613815610603,4.0,1.0,0.0,2,KNN
Word_freq_addresses,0.18166983954310575,0.0032441042775554598,56.0,1.0,2.0,2,KNN
Word_freq_all,-0.01435953222735925,-0.0035898830568398127,4.0,1.0,0.0,2,KNN
Word_freq_business,5.465216208865926,0.007088477573107556,771.0,0.0,152.0,2,KNN
Word_freq_conference,-0.05009518629317378,-0.005566131810352642,9.0,1.0,0.0,2,KNN
Word_freq_credit,0.03535490889311932,0.0007685849759373765,46.0,1.0,1.0,2,KNN
Word_freq_cs,0.008811531139516382,3.23953350717514e-05,272.0,0.0,0.0,2,KNN
Word_freq_data,-0.0652706010334512,-0.0108784335055752,6.0,1.0,0.0,2,KNN
Word_freq_direct,-0.06576013054120211,-0.0011145784837491882,59.0,1.0,1.0,2,KNN
Word_freq_edu,-0.010280119662768511,-0.00016062686973075798,64.0,1.0,3.0,2,KNN
Word_freq_email,0.0025020397062822664,0.00013900220590457035,18.0,1.0,0.0,2,KNN
Word_freq_font,-0.006799020940984529,-0.00026150080542248187,26.0,1.0,2.0,2,KNN
Word_freq_free,0.07364699483274408,0.003876157622776004,19.0,1.0,2.0,2,KNN
Word_freq_george,-0.035409301060647325,-0.0016095136845748785,22.0,1.0,0.0,2,KNN
Word_freq_hp,0.4471036170791409,0.0038878575398186167,115.0,1.0,14.0,2,KNN
Word_freq_hpl,-0.053086755507206956,-0.0066358444384008695,8.0,1.0,0.0,2,KNN
Word_freq_internet,0.19048137068262155,0.001867464418457074,102.0,1.0,6.0,2,KNN
Word_freq_lab,-0.026434593418547675,-0.00048062897124632136,55.0,1.0,0.0,2,KNN
Word_freq_labs,-0.019581180310035307,-0.0009324371576207289,21.0,1.0,0.0,2,KNN
Word_freq_mail,0.1137884144683165,0.004063871945297018,28.0,1.0,1.0,2,KNN
Word_freq_make,-0.01849333695947783,-0.0014225643814982946,13.0,1.0,0.0,2,KNN
Word_freq_meeting,-0.036497144411204746,-0.0052138777730292496,7.0,1.0,0.0,2,KNN
Word_freq_money,11.95001359804189,0.013381874129946125,893.0,0.0,217.0,2,KNN
Word_freq_order,0.10954582540114222,0.0019561754535918252,56.0,1.0,2.0,2,KNN
Word_freq_original,0.015773728583084123,5.205851017519513e-05,303.0,0.0,0.0,2,KNN
Word_freq_our,0.05091106880609195,0.0010606472667935823,48.0,1.0,3.0,2,KNN
Word_freq_over,0.2003807451726952,0.0032319475027854064,62.0,1.0,4.0,2,KNN
Word_freq_parts,-0.007941256459069929,-3.019489147935334e-05,263.0,0.0,0.0,2,KNN
Word_freq_people,0.0004895295077507467,3.0595594234421666e-05,16.0,1.0,0.0,2,KNN
Word_freq_pm,0.06635844438400867,0.0025522478609234104,26.0,1.0,0.0,2,KNN
Word_freq_project,0.027685613271688364,0.00010772612167972126,257.0,1.0,0.0,2,KNN
Word_freq_re,-0.09817786238781609,-0.00208889068910247,47.0,1.0,1.0,2,KNN
Word_freq_receive,4.664998640195812,0.005996142211048601,778.0,0.0,139.0,2,KNN
Word_freq_remove,0.9620886592330706,0.011187077432942682,86.0,1.0,10.0,2,KNN
Word_freq_report,-0.06853413108512371,-0.005711177590426976,12.0,1.0,0.0,2,KNN
Word_freq_table,-0.012673375033995127,-0.000551016305825875,23.0,1.0,0.0,2,KNN
Word_freq_technology,-0.15621430514005988,-0.0034714290031124416,45.0,1.0,0.0,2,KNN
Word_freq_telnet,-0.10182213761218381,-0.10182213761218381,1.0,1.0,0.0,2,KNN
Word_freq_will,-0.1812347022028828,-0.015102891850240233,12.0,1.0,0.0,2,KNN
Word_freq_you,-0.030459613815610548,-0.0010153204605203516,30.0,1.0,0.0,2,KNN
Word_freq_your,0.08920315474571666,0.004694902881353508,19.0,1.0,1.0,2,KNN
Capital_run_length_average,0.045296356715606334,0.0025164642619781297,18.0,1.0,1.0,3,KNN
Capital_run_length_longest,0.03181076672104399,0.0011781765452238515,27.0,1.0,1.0,3,KNN
Capital_run_length_total,-0.04692767808591625,-0.005214186453990694,9.0,1.0,0.0,3,KNN
Char_freq1,-0.012996193583469262,-0.0005650518949334462,23.0,1.0,0.0,3,KNN
Char_freq2,-0.01005981511691137,-0.0016766358528185615,6.0,1.0,0.0,3,KNN
Char_freq3,-0.10163132137030997,-0.014518760195758568,7.0,1.0,0.0,3,KNN
Char_freq4,0.4520935290918977,0.005446909989059008,83.0,1.0,6.0,3,KNN
Char_freq5,0.5427406199021207,0.0066187880475868386,82.0,1.0,10.0,3,KNN
Char_freq6,-0.04817835780315399,-0.0022942075144359044,21.0,1.0,0.0,3,KNN
Word_freq_000,-0.046764545948885294,-0.005196060660987255,9.0,1.0,0.0,3,KNN
Word_freq_1999,-0.015116911364872226,-0.0010797793832051591,14.0,1.0,0.0,3,KNN
Word_freq_3d,-0.02572050027188691,-0.0051441000543773815,5.0,1.0,0.0,3,KNN
Word_freq_415,,,,,,3,KNN
Word_freq_650,-0.08270799347471453,-0.04135399673735726,2.0,1.0,0.0,3,KNN
Word_freq_85,-0.10772158781946714,-0.005386079390973357,20.0,1.0,0.0,3,KNN
Word_freq_857,0.06291462751495364,0.00027838330758829044,226.0,0.0,0.0,3,KNN
Word_freq_address,-0.03333333333333338,-0.01666666666666669,2.0,1.0,0.0,3,KNN
Word_freq_addresses,0.12109842305600874,0.002576562192681037,47.0,1.0,4.0,3,KNN
Word_freq_all,-0.010657966286025028,-0.0008198435604634637,13.0,1.0,0.0,3,KNN
Word_freq_business,-0.012615551930396957,-0.002102591988399493,6.0,1.0,0.0,3,KNN
Word_freq_conference,0.06318651441000547,0.0005542676702632059,114.0,1.0,2.0,3,KNN
Word_freq_credit,0.06873300706905938,0.0014319376472720705,48.0,1.0,1.0,3,KNN
Word_freq_cs,-0.01642196846112015,-0.0023459954944457357,7.0,1.0,0.0,3,KNN
Word_freq_data,-0.08613376835236528,-0.00036039233620236517,239.0,0.0,0.0,3,KNN
Word_freq_direct,-0.017346383904295826,-0.003469276780859165,5.0,1.0,0.0,3,KNN
Word_freq_edu,-0.04758020663404022,-0.0008496465470364326,56.0,1.0,0.0,3,KNN
Word_freq_email,-0.034964654703643294,-0.0034964654703643293,10.0,1.0,0.0,3,KNN
Word_freq_font,0.04513322457857541,0.0010496098739203583,43.0,1.0,3.0,3,KNN
Word_freq_free,14.17547580206632,0.020425757639865014,694.0,0.0,191.0,3,KNN
Word_freq_george,-0.021152800435018992,-0.002644100054377374,8.0,1.0,0.0,3,KNN
Word_freq_hp,-0.053779227841218025,-0.004136863680093694,13.0,1.0,0.0,3,KNN
Word_freq_hpl,0.07253942359978252,0.0026866453185104638,27.0,1.0,2.0,3,KNN
Word_freq_internet,5.348287112561182,0.007480121835749904,715.0,0.0,194.0,3,KNN
Word_freq_lab,0.7643828167482323,0.001228911280945711,622.0,0.0,4.0,3,KNN
Word_freq_labs,-0.007558455682436099,-0.0003286285079320043,23.0,1.0,0.0,3,KNN
Word_freq_mail,-0.0106035889070146,-0.00028658348397336754,37.0,1.0,3.0,3,KNN
Word_freq_make,-0.000978792822185881,-0.00013982754602655443,7.0,1.0,0.0,3,KNN
Word_freq_meeting,-0.03790103317020116,-0.005414433310028737,7.0,1.0,0.0,3,KNN
Word_freq_money,0.2509516041326807,0.005975038193635255,42.0,1.0,2.0,3,KNN
Word_freq_order,0.20250135943447523,0.004602303623510801,44.0,1.0,3.0,3,KNN
Word_freq_original,-0.033496465470364334,-0.001456368063928884,23.0,1.0,0.0,3,KNN
Word_freq_our,0.13893420337139745,0.0037549784694972284,37.0,1.0,3.0,3,KNN
Word_freq_over,0.20625339858618807,0.004796590664795071,43.0,1.0,4.0,3,KNN
Word_freq_parts,-0.018162044589450754,-0.006054014863150252,3.0,1.0,0.0,3,KNN
Word_freq_people,-0.05796628602501369,-0.0036228928765633557,16.0,1.0,0.0,3,KNN
Word_freq_pm,0.027243066884175937,0.0005448613376835187,50.0,1.0,0.0,3,KNN
Word_freq_project,-0.08325176726481781,-0.0020812941816204453,40.0,1.0,0.0,3,KNN
Word_freq_re,0.35899945622621,0.006189645797003621,58.0,1.0,3.0,3,KNN
Word_freq_receive,-0.02528548123980423,-0.0028094979155338035,9.0,1.0,0.0,3,KNN
Word_freq_remove,15.553072321914096,0.022475538037448114,692.0,0.0,189.0,3,KNN
Word_freq_report,-0.038281674823273576,-0.0007506210749661486,51.0,1.0,0.0,3,KNN
Word_freq_table,-0.032572050027188604,-0.0008571592112418053,38.0,1.0,0.0,3,KNN
Word_freq_technology,0.041761827079934866,0.0013920609026644955,30.0,1.0,0.0,3,KNN
Word_freq_telnet,0.06498096791734631,0.032490483958673155,2.0,1.0,0.0,3,KNN
Word_freq_will,-0.03991299619358349,-0.002347823305504911,17.0,1.0,0.0,3,KNN
Word_freq_you,0.13844480696030453,0.006592609855252597,21.0,1.0,2.0,3,KNN
Word_freq_your,-0.0227297444263187,-0.002066340402392609,11.0,1.0,0.0,3,KNN
Capital_run_length_average,0.7949972811310495,0.0045170300064264176,176.0,1.0,16.0,4,KNN
Capital_run_length_longest,0.19157150625339864,0.004672475762278016,41.0,1.0,2.0,4,KNN
Capital_run_length_total,0.1352365415986948,0.002600702723051823,52.0,1.0,2.0,4,KNN
Char_freq1,-0.004023926046764464,-7.738319320700893e-05,52.0,1.0,0.0,4,KNN
Char_freq2,-0.08646003262642746,-0.01235143323234678,7.0,1.0,0.0,4,KNN
Char_freq3,0.03708537248504626,0.0005886567061118453,63.0,1.0,1.0,4,KNN
Char_freq4,0.9921152800435018,0.00627921063318672,158.0,1.0,20.0,4,KNN
Char_freq5,0.003969548667754258,0.00018902612703591704,21.0,1.0,0.0,4,KNN
Char_freq6,-0.010168569874932032,-0.0011298410972146703,9.0,1.0,0.0,4,KNN
Word_freq_000,0.054758020663404045,0.0008052650097559418,68.0,1.0,3.0,4,KNN
Word_freq_1999,0.26791734638390435,0.0035722312851187246,75.0,1.0,6.0,4,KNN
Word_freq_3d,-0.01033170201196304,-0.00258292550299076,4.0,1.0,0.0,4,KNN
Word_freq_415,,,,,,4,KNN
Word_freq_650,-0.0912996193583469,-0.04564980967917345,2.0,1.0,0.0,4,KNN
Word_freq_85,-0.03278955954323004,-0.01092985318107668,3.0,1.0,0.0,4,KNN
Word_freq_857,0.3042958129418219,0.0007403791069144085,411.0,0.0,1.0,4,KNN
Word_freq_address,-0.059815116911364874,-0.005437737901033171,11.0,1.0,0.0,4,KNN
Word_freq_addresses,-0.0628602501359434,-0.005238354177995283,12.0,1.0,0.0,4,KNN
Word_freq_all,0.06699293094072867,0.0005725891533395613,117.0,1.0,4.0,4,KNN
Word_freq_business,0.025067971723762905,0.0008952847044201037,28.0,1.0,1.0,4,KNN
Word_freq_conference,-0.00793909733550835,-0.0002335028628090691,34.0,1.0,0.0,4,KNN
Word_freq_credit,0.05122349102773252,0.002227108305553588,23.0,1.0,1.0,4,KNN
Word_freq_cs,-0.03632408917890159,-0.002794160706069353,13.0,1.0,0.0,4,KNN
Word_freq_data,0.04986405655247417,0.001917848328941314,26.0,1.0,0.0,4,KNN
Word_freq_direct,-0.013920609026644992,-0.0027841218053289984,5.0,1.0,0.0,4,KNN
Word_freq_edu,-0.048015225666122874,-0.01600507522204096,3.0,1.0,0.0,4,KNN
Word_freq_email,-0.014899401848830901,-0.0018624252311038626,8.0,1.0,0.0,4,KNN
Word_freq_font,-0.01636759108210975,-0.0005643996924865431,29.0,1.0,0.0,4,KNN
Word_freq_free,19.063077759651993,0.043722655412045855,436.0,0.0,142.0,4,KNN
Word_freq_george,1.0901576943991242,0.002243122827981737,486.0,0.0,14.0,4,KNN
Word_freq_hp,0.41555193039695504,0.00332441544317564,125.0,1.0,12.0,4,KNN
Word_freq_hpl,0.5235997824904841,0.003966665018867304,132.0,1.0,13.0,4,KNN
Word_freq_internet,0.4741707449700924,0.002605333763571936,182.0,1.0,11.0,4,KNN
Word_freq_lab,0.014790647090810155,0.0011377420839084734,13.0,1.0,0.0,4,KNN
Word_freq_labs,-0.043556280587275564,-0.0010623483070067211,41.0,1.0,0.0,4,KNN
Word_freq_mail,-0.04747145187601953,-0.0019779771615008137,24.0,1.0,0.0,4,KNN
Word_freq_make,-0.010766721044045663,-0.0007177814029363775,15.0,1.0,0.0,4,KNN
Word_freq_meeting,-0.039695486677542136,-0.004961935834692767,8.0,1.0,0.0,4,KNN
Word_freq_money,-0.04725394235997821,-0.007875657059996368,6.0,1.0,0.0,4,KNN
Word_freq_order,0.564274061990212,0.003001457776543681,188.0,1.0,10.0,4,KNN
Word_freq_original,-0.02463295269168031,-0.002239359335607301,11.0,1.0,0.0,4,KNN
Word_freq_our,0.4580750407830341,0.0030538336052202274,150.0,1.0,12.0,4,KNN
Word_freq_over,0.20435019032082674,0.001459644216577334,140.0,1.0,7.0,4,KNN
Word_freq_parts,-0.030505709624796123,-0.00254214246873301,12.0,1.0,0.0,4,KNN
Word_freq_people,0.10527460576400208,0.002845259615243299,37.0,1.0,2.0,4,KNN
Word_freq_pm,-0.012398042414355714,-0.002066340402392619,6.0,1.0,0.0,4,KNN
Word_freq_project,-0.05649809679173462,-0.018832698930578207,3.0,1.0,0.0,4,KNN
Word_freq_re,-0.02240348015225671,-0.00172334462709667,13.0,1.0,2.0,4,KNN
Word_freq_receive,0.03741163675910808,0.000613305520641116,61.0,1.0,2.0,4,KNN
Word_freq_remove,1.0861881457313758,0.005598907967687504,194.0,1.0,27.0,4,KNN
Word_freq_report,0.008210984230559937,0.00021607853238315622,38.0,1.0,0.0,4,KNN
Word_freq_table,-0.006688417618270798,-0.0001592480385302571,42.0,1.0,0.0,4,KNN
Word_freq_technology,0.06704730831973904,0.0010314970510729084,65.0,1.0,2.0,4,KNN
Word_freq_telnet,0.09064709081022287,0.01294958440146041,7.0,1.0,0.0,4,KNN
Word_freq_will,-0.10125067971723767,-0.011250075524137518,9.0,1.0,0.0,4,KNN
Word_freq_you,0.011419249592169556,0.0010381135992881415,11.0,1.0,0.0,4,KNN
Word_freq_your,-0.0036976617727025596,-0.0004108513080780622,9.0,1.0,0.0,4,KNN
Capital_run_length_average,1.0101685698749319,0.004927651560365521,205.0,1.0,21.0,5,KNN
Capital_run_length_longest,0.08368678629690054,0.0029888137963178765,28.0,1.0,0.0,5,KNN
Capital_run_length_total,0.06427406199021207,0.0014947456276793506,43.0,1.0,0.0,5,KNN
Char_freq1,0.07895595432300165,0.0008972267536704732,88.0,1.0,4.0,5,KNN
Char_freq2,-0.039641109298531846,-0.0006834674016988249,58.0,1.0,0.0,5,KNN
Char_freq3,0.0033170201196303373,0.00016585100598151686,20.0,1.0,0.0,5,KNN
Char_freq4,1.3590538336052203,0.010535301035699381,129.0,1.0,14.0,5,KNN
Char_freq5,0.7586188145731376,0.003595349832100178,211.0,1.0,17.0,5,KNN
Char_freq6,-0.014953779227841218,-0.0007120847251352961,21.0,1.0,1.0,5,KNN
Word_freq_000,0.20048939641109312,0.0035173578317735637,57.0,1.0,4.0,5,KNN
Word_freq_1999,0.004241435562805762,8.836324089178671e-05,48.0,1.0,1.0,5,KNN
Word_freq_3d,0.1128874388254486,0.0007679417607173375,147.0,1.0,3.0,5,KNN
Word_freq_415,,,,,,5,KNN
Word_freq_650,-0.09032082653616094,-0.006451487609725782,14.0,1.0,0.0,5,KNN
Word_freq_85,-0.019358346927678072,-0.002765478132525439,7.0,1.0,0.0,5,KNN
Word_freq_857,0.06155519303969553,0.0007506730858499455,82.0,1.0,2.0,5,KNN
Word_freq_address,-0.1473083197389886,-0.009820554649265907,15.0,1.0,0.0,5,KNN
Word_freq_addresses,0.11430125067971728,0.0005743781441191823,199.0,1.0,2.0,5,KNN
Word_freq_all,-0.012126155519303988,-0.003031538879825997,4.0,1.0,0.0,5,KNN
Word_freq_business,0.059543230016313314,0.0008506175716616188,70.0,1.0,0.0,5,KNN
Word_freq_conference,-0.023545405111473683,-0.0005475675607319461,43.0,1.0,0.0,5,KNN
Word_freq_credit,-0.0575856443719413,-0.0047988036976617755,12.0,1.0,0.0,5,KNN
Word_freq_cs,-0.008863512778684107,-0.00018465651622258557,48.0,1.0,0.0,5,KNN
Word_freq_data,-0.02131593257205,-0.00266449157150625,8.0,1.0,0.0,5,KNN
Word_freq_direct,-0.34333877107123245,-0.0004961542934555383,692.0,0.0,1.0,5,KNN
Word_freq_edu,1.5748776508972284,0.0019588030483796374,804.0,0.0,39.0,5,KNN
Word_freq_email,0.23333333333333334,0.003381642512077295,69.0,1.0,4.0,5,KNN
Word_freq_font,0.7616095704187026,0.0012404064664799717,614.0,0.0,21.0,5,KNN
Word_freq_free,14.557150625339839,0.017883477426707418,814.0,0.0,186.0,5,KNN
Word_freq_george,0.5705274605764004,0.0027695507794970892,206.0,1.0,17.0,5,KNN
Word_freq_hp,0.590483958673192,0.003737240244767038,158.0,1.0,17.0,5,KNN
Word_freq_hpl,0.042305600870037985,0.0007834370531488515,54.0,1.0,2.0,5,KNN
Word_freq_internet,-0.03056008700380644,-0.0008488913056612901,36.0,1.0,0.0,5,KNN
Word_freq_lab,0.09728113104948338,0.0012970817473264451,75.0,1.0,3.0,5,KNN
Word_freq_labs,0.013757476889613943,0.00033554821681985224,41.0,1.0,0.0,5,KNN
Word_freq_mail,-0.05720500271886886,-0.0015890278533019127,36.0,1.0,0.0,5,KNN
Word_freq_make,-0.020554649265905403,-0.0008564437194127252,24.0,1.0,0.0,5,KNN
Word_freq_meeting,0.032898314301250675,0.0018276841278472597,18.0,1.0,0.0,5,KNN
Word_freq_money,0.14393692224034801,0.001230230104618359,117.0,1.0,5.0,5,KNN
Word_freq_order,0.008700380641653155,0.0001553639400295206,56.0,1.0,0.0,5,KNN
Word_freq_original,-0.0847743338771072,-0.0018037092314278128,47.0,1.0,0.0,5,KNN
Word_freq_our,-0.03077759651984785,-0.0027979633199861683,11.0,1.0,0.0,5,KNN
Word_freq_over,0.017400761283306115,0.001338520098715855,13.0,1.0,0.0,5,KNN
Word_freq_parts,0.02882001087547581,0.001921334058365054,15.0,1.0,0.0,5,KNN
Word_freq_people,-0.09467101685698745,-0.009467101685698745,10.0,1.0,0.0,5,KNN
Word_freq_pm,0.0996193583469276,0.0005243124123522505,190.0,1.0,3.0,5,KNN
Word_freq_project,0.13300706905927137,0.0023751262332012747,56.0,1.0,2.0,5,KNN
Word_freq_re,0.08042414355628047,0.0014109498869522888,57.0,1.0,3.0,5,KNN
Word_freq_receive,-0.019140837411636746,-0.0008322103222450759,23.0,1.0,0.0,5,KNN
Word_freq_remove,14.330288200108756,0.022602978233610026,634.0,0.0,169.0,5,KNN
Word_freq_report,0.011691136487221393,9.06289650172201e-05,129.0,1.0,2.0,5,KNN
Word_freq_table,-0.08123980424143562,-0.002801372560049504,29.0,1.0,0.0,5,KNN
Word_freq_technology,-0.08499184339314841,-0.005311990212071776,16.0,1.0,0.0,5,KNN
Word_freq_telnet,-0.04774333877107123,-0.04774333877107123,1.0,1.0,0.0,5,KNN
Word_freq_will,-0.01876019575856447,-0.0014430919814280361,13.0,1.0,0.0,5,KNN
Word_freq_you,-0.001957585644371984,-0.00010303082338799916,19.0,1.0,0.0,5,KNN
Word_freq_your,-0.013539967373572631,-0.003384991843393158,4.0,1.0,0.0,5,KNN
