Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,n_features,mean_acc_mean,mean_acc_max,mean_acc_std,mean_gps_mean,mean_gps_max,mean_gps_std,mean_acc_class_0_mean,mean_acc_class_0_max,mean_acc_class_0_std,mean_acc_class_1_mean,mean_acc_class_1_max,mean_acc_class_1_std
ArtificialDataset7,all,0.027,0.05439999999999999,0.05270157006418247,0.6909166666666666,0.14880140592894736,0.037634632034632035,0.44594583492803747,0.9588917835671342,0.98612,1.3128348877887956,50.0,0.9655,0.994,0.033848401523769014,0.9654809967131054,0.9939995959187797,0.033877621850479864,0.96975,0.9960000000000001,0.037863476559117815,0.96125,0.992,0.03070481581585725
ArtificialDataset7,informative,0.008,0.027200000000000002,0.047884890947396765,0.7407000000000001,0.06730750469066284,0.01827857142857143,0.4114888346967498,0.9310180360721444,0.9816499999999999,1.0090908125446778,20.0,0.973875,0.999,0.031466251762801344,0.9738625449410199,0.9989998989796949,0.03148777106995056,0.9765,1.0,0.033204991018993324,0.97125,0.998,0.030443155458751495
ArtificialDataset7,informative+redundant,0.014,0.033,0.011744445421803895,0.7011818181818181,0.09768510761876058,0.02096904761904762,0.4133906477604843,0.9400881763527055,0.9830666666666669,1.0827601986874968,30.0,0.9703750000000001,1.0,0.03648458578632896,0.9703572090148225,1.0,0.03651380764883852,0.97075,1.0,0.04118165333529699,0.97,1.0,0.03231983026829552
ArtificialDataset7,informative+redundant_nonLinear,0.015,0.032,0.04976970694276043,0.7477,0.13730963162714305,0.0187,0.4169613470097197,0.9402004008016032,0.9833666666666667,1.199496671509933,30.0,0.9695,0.9960000000000001,0.032412519627011895,0.9694776326858133,0.9959997979593898,0.03245213589785228,0.9742500000000001,0.998,0.03388109460198367,0.96475,0.9960000000000001,0.031927372940114274
ArtificialDataset7,informative+noise,0.049,0.062200000000000005,0.051220566226694575,0.6581538461538462,0.0692795359756304,0.04851944444444444,0.4538987765864002,0.9683827655310622,0.9859666666666667,1.0133536706025241,30.0,0.9715,0.9970000000000001,0.02980891525318271,0.9714813009365709,0.9969996969390849,0.02984277540716375,0.9742500000000001,1.0,0.031230708331018424,0.96875,0.994,0.02884317200705523
ArtificialDataset7,informative+rand_extra,0.008,0.0312,0.042870695292506186,0.714090909090909,0.07216197284049991,0.02070238095238095,0.4197139390360206,0.9417975951903808,0.9823913043478261,1.1415260108217045,23.0,0.9735,0.999,0.030905385568584305,0.9734848925691353,0.9989998989796949,0.030934922745275473,0.9775,1.0,0.03000476152689295,0.9695,0.998,0.03226231769196293
ArtificialDataset7,mutual_info_top20,0.022,0.0432,0.04326232123292991,0.7536000000000002,0.14410150266469116,0.03870277777777777,0.39394465861918226,0.9289979959919838,0.9761500000000001,0.9174584674938446,20.0,0.960375,0.9890000000000001,0.0403518011635523,0.9602511783651556,0.9889982679080702,0.04056808964987948,0.97675,0.9960000000000001,0.031873634424529784,0.9440000000000001,0.984,0.05905929224093358
ArtificialDataset7,f_classif_top20,0.024,0.046400000000000004,0.0039016282225237315,0.7256000000000001,0.09310553254585364,0.039335353535353536,0.3961942885746441,0.9336472945891783,0.9765999999999999,0.9142434093630839,20.0,0.966875,0.99,0.032982408731235605,0.9668555847719656,0.9899985709689855,0.03301282237550605,0.9725,0.994,0.03519334352646009,0.96125,0.9880000000000001,0.03205241243427934
ArtificialDataset7,rf_top20,0.023,0.035,0.047594096933864495,0.7461000000000001,0.12988058070716813,0.0332095238095238,0.39109335908210846,0.9307194388777555,0.9765499999999999,1.148835181275429,20.0,0.9637500000000001,0.9950000000000001,0.03974112659270168,0.9636359669422583,0.9949994886491517,0.03993537402681828,0.978,0.998,0.03516491758232096,0.9495,0.992,0.056828061478714616
ArtificialDataset7,relief_top20,0.019,0.037,0.04326232123292991,0.7257,0.08685617421846299,0.027985714285714287,0.3920328414968241,0.9271142284569138,0.9773499999999999,0.9260476385205276,20.0,0.9706250000000001,0.9960000000000001,0.03189239721312897,0.97060970095958,0.9959995896694567,0.03191462280620857,0.97525,0.998,0.032530205743497666,0.966,0.9940000000000001,0.03167694068922338
ArtificialDataset7,xgb_top20,0.056,0.0516,0.03303471505226931,0.7954000000000001,0.1441270740598572,0.04046349206349206,0.4084459872256579,0.936943887775551,0.9779,1.218312757253152,20.0,0.960375,0.992,0.04320032241943181,0.9601396733164269,0.9919993876288465,0.043719354834224795,0.97675,0.994,0.03171187249505866,0.944,0.9899999999999999,0.0709688060246995
