dataset,subset,model,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,std_acc_class_0,mean_acc_class_1,std_acc_class_1
ArtificialDataset14,all,LogReg,0.704,0.01533333333333333,0.6046305423604362,0.028700574941370665,0.41369492158327115,0.04232083325900329,0.8570030042473842,0.019997612392109444
ArtificialDataset14,all,SVM-linear,0.708,0.014000000000000007,0.5906348259892329,0.031517713423109855,0.3769417475728155,0.04572931160648424,0.8824614109603234,0.021289765167095343
ArtificialDataset14,all,SVM-rbf,0.8373333333333333,0.017307673314329593,0.7980454104957122,0.02337799050927364,0.6309185959671397,0.03780304505706841,0.946071169584585,0.02057770361332216
ArtificialDataset14,all,RandomForest,0.7513333333333334,0.01034944979750669,0.6261704747606096,0.02614595536055142,0.36420836445108284,0.03327799645842766,0.9552289443696262,0.011291440561393116
ArtificialDataset14,all,KNN,0.7819999999999999,0.015860503004493764,0.7182100217377233,0.02490408167751814,0.5255787901418969,0.034457466875112044,0.9170568735108257,0.011784779054383432
ArtificialDataset14,all,NaiveBayes,0.3826666666666667,0.017876116903722563,0.20507950819100432,0.0628806042480683,0.9729462285287529,0.01719210014071404,0.0717937428778618,0.027066545012281566
ArtificialDataset14,all,DecisionTree,0.635,0.023769728648009435,0.5777392769577431,0.034427467886874875,0.4986090365944735,0.052986360713557334,0.7068709209572154,0.015794754037273866
ArtificialDataset14,all,XGBoost,0.7866666666666667,0.017888543819998312,0.7263104447174766,0.028955127182078065,0.5401512322628828,0.04528128076639737,0.9165622086398011,0.016320548867690743
ArtificialDataset14,informative,LogReg,0.701,0.023240290684737815,0.5766745293218154,0.04142837965812147,0.36147311426437634,0.04372665471224183,0.8799129804205947,0.025944856283757145
ArtificialDataset14,informative,SVM-linear,0.7220000000000001,0.015289793254906293,0.5620764469241781,0.03945670217821295,0.3053771471247199,0.04019686824302595,0.941481922718326,0.014199387988433504
ArtificialDataset14,informative,SVM-rbf,0.8743333333333334,0.012827920936595912,0.8499685244375648,0.016268511433382475,0.7226568334578044,0.028741082073647457,0.9542007666010566,0.01223199111424824
ArtificialDataset14,informative,RandomForest,0.7786666666666667,0.018630918149976184,0.6874255897445071,0.03848004239030961,0.44349327856609405,0.05578712425088501,0.9552315342380607,0.013192059701451889
ArtificialDataset14,informative,KNN,0.8316666666666667,0.012671051872498815,0.7958048109752751,0.016199645288007207,0.6531366691560866,0.03388612856375083,0.9257122138195379,0.020805769604903584
ArtificialDataset14,informative,NaiveBayes,0.6933333333333334,0.01719172927763684,0.585542650011581,0.0322623699257683,0.3932412247946228,0.04755349246994064,0.8513855796125556,0.0258023148765298
ArtificialDataset14,informative,DecisionTree,0.6496666666666667,0.04020641187118735,0.593247443557918,0.04869816392394515,0.5091579536967886,0.05717586524878219,0.7236947063089196,0.039785749146149574
ArtificialDataset14,informative,XGBoost,0.808,0.011566234381931651,0.7644222810799101,0.018496636321648836,0.6134615384615384,0.03772823240540438,0.910424220449601,0.009236576513536394
ArtificialDataset14,informative+redundant,LogReg,0.7006666666666665,0.021228911104120878,0.5819783489365785,0.03719069369613417,0.372096713965646,0.04281305478814723,0.8738086605200456,0.0265976947536145
ArtificialDataset14,informative+redundant,SVM-linear,0.7190000000000001,0.01406729856400614,0.5624406665719119,0.044947286371593606,0.31218259895444356,0.04937928803699064,0.9333626851755931,0.017118740410917425
ArtificialDataset14,informative+redundant,SVM-rbf,0.8646666666666667,0.01454494948618096,0.8375423780074923,0.018874827813050794,0.7042849141150112,0.02965223222359946,0.9491116751269036,0.011361782340452256
ArtificialDataset14,informative+redundant,RandomForest,0.7889999999999999,0.01844210159149741,0.7090888171274852,0.03587250327435672,0.47451456310679613,0.05480412963094407,0.9547187402879935,0.009986011472948711
ArtificialDataset14,informative+redundant,KNN,0.8230000000000001,0.010692676621563615,0.7842460595183265,0.015973712363264586,0.6376587005227782,0.03359477719410144,0.9206179426085155,0.007542508395468111
ArtificialDataset14,informative+redundant,NaiveBayes,0.69,0.019264244369066534,0.6448330058719216,0.02037176599548859,0.5709391336818521,0.022641596407377985,0.7526986429089402,0.025975553591231028
ArtificialDataset14,informative+redundant,DecisionTree,0.6609999999999999,0.032319584705802686,0.604128220419333,0.04111471630595838,0.5159167289021658,0.062342642167095744,0.7374028799336994,0.032897856572646156
ArtificialDataset14,informative+redundant,XGBoost,0.8123333333333334,0.01966666666666667,0.7703744886910958,0.026649955616281057,0.6212378640776699,0.038093114276291855,0.9129752408577645,0.017094162876327666
ArtificialDataset14,informative+redundant_nonLinear,LogReg,0.7116666666666667,0.016683325008322945,0.6044676987709968,0.04080771765735471,0.40112023898431665,0.056538318989763914,0.8753211436859007,0.017499890494342814
ArtificialDataset14,informative+redundant_nonLinear,SVM-linear,0.7153333333333334,0.01579029237643601,0.5681837716407031,0.03512714800475567,0.3237677371172517,0.03728531090137088,0.9216279912980421,0.01644061231718758
ArtificialDataset14,informative+redundant_nonLinear,SVM-rbf,0.8596666666666668,0.015524174696260032,0.8298586334519505,0.021530908316783847,0.6869678864824496,0.040734159222118385,0.9506319278980628,0.010460323111830478
ArtificialDataset14,informative+redundant_nonLinear,RandomForest,0.7663333333333334,0.0127758452644912,0.6670982617060486,0.02757723392473223,0.42123786407766994,0.04183915248153977,0.9480964467005075,0.014851387989114812
ArtificialDataset14,informative+redundant_nonLinear,KNN,0.8163333333333334,0.014255603186895404,0.7743997588227965,0.017849754328325924,0.6193334578043316,0.026457537683096926,0.9200999689215787,0.017200472141636836
ArtificialDataset14,informative+redundant_nonLinear,NaiveBayes,0.3793333333333333,0.01711399687065792,0.19067218260131008,0.061223602948546785,0.9758495145631068,0.016288526190388265,0.06517144929037605,0.025913681040847108
ArtificialDataset14,informative+redundant_nonLinear,DecisionTree,0.6523333333333334,0.020819328626169583,0.5966373329877465,0.029387279529434887,0.5148711725168036,0.05429850682956778,0.7246529576297525,0.02665672722657326
ArtificialDataset14,informative+redundant_nonLinear,XGBoost,0.8003333333333333,0.021728117983643026,0.7522539138283502,0.03188980789002765,0.5932225541448843,0.05181948272595672,0.9094089920232052,0.020940874300402177
ArtificialDataset14,informative+noise,LogReg,0.6956666666666667,0.017451520150277913,0.577626463513687,0.03456839339011435,0.3730955937266616,0.04603167569104916,0.8656842432404434,0.02722875099053281
ArtificialDataset14,informative+noise,SVM-linear,0.7126666666666667,0.01631631766736057,0.5625812833466568,0.0313690823154588,0.3179331590739357,0.03209693356848833,0.9206308919506888,0.02054695328836627
ArtificialDataset14,informative+noise,SVM-rbf,0.7956666666666667,0.018859126879754183,0.7254893604386666,0.03243868062128774,0.5044622852875279,0.052885992182921004,0.9491246244690771,0.017711330672015694
ArtificialDataset14,informative+noise,RandomForest,0.7296666666666667,0.016895101196632258,0.5433471032006646,0.0530230615533397,0.27157393577296485,0.047893318245419,0.970998653268414,0.009631001660731973
ArtificialDataset14,informative+noise,KNN,0.7140000000000001,0.02475659283683619,0.596691738894984,0.05198738513083718,0.3796956684092606,0.05296207234378035,0.8900782140267275,0.019198431280678697
ArtificialDataset14,informative+noise,NaiveBayes,0.6873333333333334,0.01872609587358418,0.5841425819266682,0.03032679118052865,0.4000093353248693,0.03982321899386605,0.8386796850719984,0.023150922014434985
ArtificialDataset14,informative+noise,DecisionTree,0.6233333333333333,0.02687419249432849,0.5515308596603339,0.037817416890474555,0.44832897684839434,0.047966662465034435,0.7155236713974931,0.02396215024424921
ArtificialDataset14,informative+noise,XGBoost,0.774,0.013399834161494513,0.7117237205007995,0.017224851872919982,0.5294529499626587,0.01958845033629629,0.9028074173831971,0.016573781247858882
ArtificialDataset14,informative+rand_extra,LogReg,0.702,0.02395365896429557,0.5791576692414866,0.04138627196691229,0.3643764002987303,0.04393715650078218,0.8799129804205947,0.027207274348201964
ArtificialDataset14,informative+rand_extra,SVM-linear,0.7216666666666667,0.015000000000000003,0.5624548344461929,0.03902765119306929,0.3063386855862584,0.03965307672425165,0.9404666942919301,0.013595674872391026
ArtificialDataset14,informative+rand_extra,SVM-rbf,0.8720000000000001,0.015860503004493744,0.8463216028365752,0.020437117428809857,0.7129947722180732,0.03463144328867492,0.9557236092406505,0.012867837355954242
ArtificialDataset14,informative+rand_extra,RandomForest,0.778,0.015577761927397234,0.6859929790040057,0.030769973643227467,0.43872292755787906,0.04030694917632636,0.9567440174039158,0.01228340934733821
ArtificialDataset14,informative+rand_extra,KNN,0.8273333333333334,0.01576212055671585,0.7878620647864952,0.021897827682871344,0.6328603435399552,0.0372630762086034,0.9297731275251216,0.013222723888284695
